Adulterant,Adulteration,frequency_shift,sensitivity,S11,q_factor
Olive Oil,10,1.27810369376442,0.126070734923215,-8.387780257072118,31.7738553593671
Soy Refined Oil,15,1.2944596769195,0.14413984294025584,-9.143662865315758,25.950696235048
Olive Oil,15,1.54802810154099,0.2035577785010217,-8.718757568949192,52.8269828601781
Palm Oil,40,1.66404857887852,0.3471718413233205,-6.778374410044691,60.6361653747961
Palm Oil,5,1.29799694857673,0.19309775157204842,-8.94978792060405,37.8761109512728
Olive Oil,50,1.76520982161383,0.33377665192739514,-8.128233388536675,52.953017150189
Soy Refined Oil,30,1.31443406148894,0.23391393608924874,-9.358737086148611,30.6344097302095
Palm Oil,10,1.47765920925076,0.12825699143438885,-7.8445978191008665,37.0023707661785
Olive Oil,25,1.5178845619968,0.33440640098812247,-7.8544525051082905,59.0293263372845
Palm Oil,40,1.58453807187437,0.17662045346622093,-9.321665164749819,36.8655220381415
Palm Oil,45,1.67113410331458,0.3039486705686849,-7.525497768654624,72.907269620784
Olive Oil,45,1.6896959736869,0.31175535322941583,-7.0555176002484865,61.7478618669215
Palm Oil,50,1.68748855365052,0.2938468673861892,-8.301258772041205,61.2777849770781
Palm Oil,40,1.69207205794945,0.3411800193490818,-7.831129107389163,55.9418052572493
Soy Refined Oil,45,1.70975538521245,0.31867222581070404,-8.053930714451452,59.4135902285364
Palm Oil,40,1.53382452964012,0.23426181667822366,-9.398299607039124,33.7324236613749
Soy Refined Oil,5,1.28060741602165,0.1438698894058506,-10.006873373508215,30.2120522751209
Soy Refined Oil,15,1.32850308381162,0.277411774023681,-9.344478998503721,32.2814863746776
Soy Refined Oil,30,1.57727311555179,0.22748482420377372,-9.312073782184653,35.2289124287042
Palm Oil,35,1.59654812566062,0.24993106105665963,-9.475230754140341,49.0563791460651
Soy Refined Oil,35,1.61229745685191,0.28867831741364014,-7.529405258443742,59.8487204679122
Soy Refined Oil,15,1.42956171810974,0.2263855763905759,-9.158027705703327,44.8833799087706
Palm Oil,45,1.56022116141799,0.29160676403960695,-8.475862767826152,57.5697548223484
Palm Oil,15,1.2539144322226,0.17010149027860036,-9.447544753456304,38.0363921254186
Soy Refined Oil,20,1.22330006831844,0.10857756004681972,-10.19888458693033,47.7884994727007
Palm Oil,40,1.64782566574073,0.33502026797469453,-7.425339998585951,63.531016723477
Olive Oil,10,1.71982048682341,0.15199333423786915,-8.918888850575897,33.6671090403958
Olive Oil,25,1.63599669820046,0.2429337141537497,-7.72440271812416,55.710711029678
Palm Oil,15,1.31709371795962,0.20881004500215034,-7.876318179461409,61.2758469350061
Palm Oil,40,1.52989012171917,0.2094160477058181,-7.701588655509571,43.7987052799716
Olive Oil,35,1.49983224286329,0.21504636334375593,-8.362506622000016,46.7187839669456
Soy Refined Oil,5,1.2670068887675,0.11120309325054777,-9.56547994517751,31.4986595238466
Olive Oil,40,1.63358505657225,0.22540989049685806,-8.176428878967599,60.8390964895745
Soy Refined Oil,5,1.2473327307932,0.0971599577119798,-10.395290489581262,20.8428405829005
Soy Refined Oil,25,1.49987057415726,0.2388976745084136,-9.355167315941504,44.9129285404827
Olive Oil,35,1.35096781620415,0.2832899416353278,-7.825001533999631,58.4031844277029
Palm Oil,10,1.56279130460751,0.16131557015132966,-10.095956645851635,56.1938942852764
Palm Oil,20,1.21392455399033,0.0971599577119798,-10.10493436532775,33.8535706214635
Palm Oil,50,1.75050830100747,0.3664962528943376,-7.282559968383948,70.7951874105207
Palm Oil,45,1.53811623999579,0.22678693680140516,-10.09525632412899,69.4780312321227
Olive Oil,15,1.3149274579293,0.1252167139542458,-8.92730998761398,34.9033107545133
Soy Refined Oil,50,1.71430875654283,0.25410432672706285,-8.329541974317767,45.7918605693004
Olive Oil,35,1.55054002176962,0.249027871402405,-8.10769647174733,57.532929323191
Olive Oil,20,1.22613828853594,0.1532909397130385,-9.086099711611096,37.7709918989374
Olive Oil,10,1.5217009754312,0.25614715967223817,-9.350820177237544,35.675471435983
Soy Refined Oil,5,1.29062523791289,0.1403065993983138,-10.078189220595982,28.791373935457
Palm Oil,50,1.76520982161383,0.37085107404054884,-6.704122634134351,57.038833188286
Soy Refined Oil,10,1.3084918251437,0.19975908746149618,-9.393914105993513,32.4519428777784
Palm Oil,20,1.51322938658586,0.21176538925224045,-8.26224460414783,40.8982826576073
Soy Refined Oil,40,1.71304660046169,0.3213433363494735,-7.209120904298167,54.235210291391
Olive Oil,20,1.51010298467989,0.17315723201267136,-9.235042216165619,32.2555455071751
Olive Oil,10,1.30482437966942,0.1596651880786543,-9.759853948065944,30.201363462671
Olive Oil,5,1.24782763923935,0.11644387137016808,-9.753460484050413,20.8428405829005
Olive Oil,30,1.46626813015545,0.26627664985188587,-8.607335933743144,40.4129883541739
Palm Oil,35,1.69678821227468,0.2851986934070787,-9.521633743301486,58.4374891234997
Olive Oil,25,1.49989032326634,0.23823441534037254,-8.53822479076052,44.7251854629389
Soy Refined Oil,15,1.70095858377007,0.21178255582052397,-7.657704038372943,39.7916607141474
Palm Oil,30,1.62492141057301,0.2291381743194348,-7.119657754846214,55.2818355152343
Olive Oil,35,1.52344936958823,0.1703541648729922,-8.355867443402309,41.0542862170161
Soy Refined Oil,30,1.67365598973414,0.25896417079551143,-7.9138025744153975,65.3112568658765
Soy Refined Oil,15,1.27875544638494,0.1280623206467024,-9.540327597885883,27.5901749429401
Olive Oil,25,1.52645255077763,0.1606886940596456,-9.378804431706916,54.0456801245846
Palm Oil,10,1.28285750581942,0.12327313196700547,-9.858967377974992,35.3455279091612
Soy Refined Oil,5,1.3640321742586,0.12961768730962053,-10.145621905084313,35.6134995586838
Olive Oil,25,1.57687026910408,0.2255939620920679,-9.358289229672378,39.8634736805315
Olive Oil,35,1.65184596767347,0.28365677684689267,-8.35363524129966,51.0857847783006
Soy Refined Oil,35,1.43412953811394,0.2344124636588244,-9.254221290190392,39.9507658048612
Soy Refined Oil,20,1.50781947869237,0.1495029758013329,-8.737884322220477,34.4096361932811
Palm Oil,10,1.66332919333931,0.2093278260138414,-7.611882622505773,37.8072814750252
Olive Oil,45,1.54259407515835,0.2093466160967046,-8.847765132681545,35.9633326778686
Olive Oil,25,1.57799120464105,0.24880093236732614,-8.492171711635656,64.3820522710383
Soy Refined Oil,35,1.64133266891647,0.22754814470535994,-8.669915874464888,72.0396703114195
Olive Oil,45,1.66254154852241,0.3388571033087152,-7.331837762359848,71.0778197835899
Olive Oil,15,1.66101489616909,0.2672006480136951,-7.968544981778382,64.7678928614536
Olive Oil,25,1.34694958500519,0.140857658058968,-9.645694447137616,36.5450691796414
Soy Refined Oil,45,1.74411020007736,0.3291385202462523,-7.365838392813409,70.5688226114259
Olive Oil,5,1.28371503216317,0.18544676864240833,-10.13880892627833,27.3954910715956
Olive Oil,15,1.68214332398316,0.27434940457215556,-8.404723788464464,44.2185257398828
Soy Refined Oil,5,1.252242451019,0.2247425713729218,-9.943945149983966,32.0340552866596
Olive Oil,15,1.34520488352345,0.15912893279355395,-9.81218000334578,28.8958495605488
Soy Refined Oil,35,1.54527940203599,0.24448219329361284,-7.021705014620965,63.9313557766522
Olive Oil,5,1.24663290649945,0.10807574849736742,-9.967459136627646,25.0046615712365
Olive Oil,15,1.37464780907468,0.16604452922076962,-7.646993269509769,31.389237755657
Olive Oil,10,1.45402169632181,0.13911459762503123,-8.811673011257085,45.303240972429
Soy Refined Oil,30,1.39900217989717,0.2771310857637825,-8.586728275476458,27.7324921036768
Soy Refined Oil,35,1.56055554852003,0.18981093035454466,-7.949304975299463,70.2856762323069
Soy Refined Oil,15,1.29526622974914,0.1432561019745499,-9.743173657020693,26.046145242169
Olive Oil,10,1.4944157426109,0.20489366885128915,-9.24723109249651,46.6504353074461
Soy Refined Oil,15,1.33603816386628,0.15596428601607393,-9.692840370869897,40.5822311722524
Olive Oil,45,1.6696656254537,0.3123121172429637,-7.448491789393536,62.4175272852516
Olive Oil,45,1.70718413828592,0.34876027121501624,-7.6302697323416195,71.6748571990307
Palm Oil,25,1.58551029410766,0.27579966642899867,-9.407407413411038,64.6408630316698
Olive Oil,20,1.55003280321349,0.26435843147234217,-8.561709541515151,45.4096063449638
Palm Oil,5,1.20696369197341,0.0971599577119798,-9.510134947567895,20.8428405829005
Soy Refined Oil,20,1.44747477450901,0.1509030047688473,-8.057737458955348,57.9660337384324
Olive Oil,15,1.33947319283457,0.14371389549094005,-9.259864283606438,31.3074036876473
Palm Oil,45,1.64716337780907,0.3402692079734683,-7.951641329431312,64.6349492806858
Soy Refined Oil,5,1.24984560168117,0.10141706374149373,-8.413656635445877,32.1372664211365
Palm Oil,20,1.38598680757796,0.18495020467539525,-8.200437046483861,29.420744553473
Palm Oil,45,1.73036947612239,0.32288568378400934,-6.908002805209855,67.5082111280345
Palm Oil,40,1.61479686738302,0.32273580711409167,-7.768960822503314,57.6029597781714
Soy Refined Oil,5,1.24164261336972,0.10649267388676606,-10.122353912873225,26.7906823480803
Palm Oil,10,1.35136769347831,0.148600016611711,-9.14823063087086,40.605547722252
Soy Refined Oil,50,1.72289505296384,0.23621320493476397,-6.939880743984536,65.9757025032685
Palm Oil,40,1.49056897400111,0.21751233109027956,-7.907139758533563,56.9837293471097
Olive Oil,20,1.51677695971418,0.22697860752902635,-8.377522947259454,50.5403178679997
Palm Oil,45,1.6934392984224,0.3235375162528782,-7.903934219290251,61.3814442388581
Soy Refined Oil,10,1.74997263797049,0.23016620675335783,-7.8911733469562,62.9135952045189
Palm Oil,50,1.73341013695602,0.376435715833986,-6.6544114275785855,76.4985968883029
Soy Refined Oil,25,1.58128062851443,0.22098041040427913,-6.823966381868483,61.8573284482563
Olive Oil,10,1.3486032229897,0.26926468730607495,-8.787311678501052,43.9744533314341
Olive Oil,15,1.35961317727145,0.25178488571225244,-9.450927283859436,55.3146340170472
Olive Oil,40,1.69060026247201,0.3153923860470586,-7.059655455751866,67.0085970414276
Soy Refined Oil,45,1.70662383443357,0.3552814290695918,-7.702322646357989,68.1052044033088
Palm Oil,40,1.67350922689493,0.3350000006985319,-7.110706046572262,56.7804251035416
Soy Refined Oil,50,1.57398170757673,0.31547500870127265,-7.756312428985597,41.8433953079536
Palm Oil,10,1.55601656917211,0.24236782183434777,-8.776302087462824,55.1504492238074
Olive Oil,25,1.53227203058575,0.1993652070540741,-8.651551042910564,43.5023580715614
Olive Oil,25,1.59689567081896,0.24148199443961987,-8.783239207970626,49.9185814022053
Olive Oil,45,1.71310656038617,0.34064719346845884,-8.256433622907373,66.1852121529386
Olive Oil,25,1.46417991141868,0.20580558963857787,-9.019245332635093,49.3818024078725
Olive Oil,35,1.5026516766634,0.24049906311594363,-8.097597884426925,58.3410847464464
Soy Refined Oil,50,1.53738938630926,0.3132288598029315,-8.894109782646739,68.9669561719389
Palm Oil,5,1.26435544032821,0.11363510984121988,-9.60496828267349,22.1218122674313
Olive Oil,45,1.58434344864791,0.2277389094111523,-8.405402599581521,41.5928938726573
Palm Oil,5,1.27323378815899,0.13910049001200672,-9.232399475754582,34.0932461049217
Soy Refined Oil,15,1.55827675545586,0.22410296280354391,-9.021115408500096,37.721193146218
Soy Refined Oil,15,1.50132390568729,0.19036472867983492,-7.638565337110585,45.4984109908715
Olive Oil,5,1.30679613976432,0.0971599577119798,-10.268079453601828,21.8883975993692
Olive Oil,15,1.30080886743831,0.12554331279718234,-9.29179561796607,38.935192660162
Palm Oil,10,1.27215078452729,0.19184442936835494,-9.373300275542052,31.7805962164774
Olive Oil,25,1.48996651332925,0.22504278633506652,-7.613678809184562,36.900067090549
Olive Oil,15,1.27068701892859,0.18635014998733293,-9.175214524192958,31.3091611152816
Olive Oil,25,1.45545090109165,0.15726112739405546,-7.79519723397501,46.1178347139442
Soy Refined Oil,30,1.56498253945463,0.23000505054303727,-6.883111654213626,30.1414827719091
Palm Oil,50,1.73060229206486,0.3495292532771826,-6.8983244198579134,67.3783693221367
Olive Oil,20,1.49800388044239,0.13575605824644588,-9.102959747429098,40.1583505292622
Olive Oil,25,1.53978906471295,0.24157204705346488,-9.609003880391542,29.905255352187
Palm Oil,40,1.71690391097444,0.3581725931313861,-8.13314211589952,70.5649787042256
Palm Oil,40,1.67303096499857,0.2505873042251323,-7.765535727863582,66.8867347050483
Soy Refined Oil,30,1.52977548150818,0.22557123721268602,-8.440356874112629,58.7634889601836
Palm Oil,5,1.34097078937118,0.15698540478901532,-9.76065516660092,42.2234762183842
Soy Refined Oil,50,1.58830096627316,0.26593978144096775,-7.277171253913113,38.0474622422239
Olive Oil,30,1.46706014026652,0.18767132918822885,-9.04621426531599,39.3469268043665
Soy Refined Oil,30,1.48872254034344,0.2049704170175732,-8.601376372901905,46.9919690955202
Soy Refined Oil,25,1.49476525225897,0.20528587947916785,-7.836521186504671,45.4675183296833
Soy Refined Oil,35,1.49463699385766,0.2236031977981281,-7.323891576930329,64.0763193275251
Palm Oil,40,1.61534906386683,0.33752970833650847,-8.133388677147918,61.2089683950516
Palm Oil,45,1.70332329464813,0.3123115996453497,-7.0266927065863385,65.7982115940152
Olive Oil,35,1.54942026504901,0.23409538316171583,-9.508665036443327,44.3460784093814
Palm Oil,10,1.35151350169558,0.14228584134823224,-10.03714001661223,29.8761177219354
Olive Oil,40,1.64369863501968,0.23351980811299583,-8.547711496702146,53.6096426525154
Palm Oil,50,1.7271301346764,0.36842955868160565,-6.8217043387593606,60.7887197714511
Palm Oil,30,1.53666926143102,0.27087747194194645,-8.364916123712316,69.3140447386352
Olive Oil,45,1.6774829984972,0.32428622044477873,-8.256949000060613,71.0416256722
Olive Oil,5,1.2150021744525,0.0971599577119798,-9.328631802135966,20.8428405829005
Palm Oil,45,1.68907818977532,0.36277325800980464,-7.997816446137946,58.7096304792022
Palm Oil,50,1.76520982161383,0.3544815379545883,-6.71902930492276,67.1951071892591
Palm Oil,10,1.28538848554262,0.1226715215434501,-8.008474176809047,30.915684196167
Olive Oil,30,1.59075726410112,0.21700089445856502,-8.87628599215517,50.7923679087554
Palm Oil,45,1.7050191400327,0.34146629774635556,-7.111406232588355,60.9841289068467
Olive Oil,25,1.44793621626398,0.24464884352762475,-7.708951970621578,45.4568593088502
Palm Oil,50,1.76520982161383,0.34653566996588286,-7.575522504708847,69.1243501046874
Palm Oil,40,1.63268345101956,0.3042315938606761,-7.9126976922112515,63.8076347829446
Soy Refined Oil,20,1.66695055241289,0.15039544811313904,-6.831154453370828,38.911343453974
Palm Oil,15,1.32889900873023,0.14066628147803953,-8.706954174249997,34.756264566606
Soy Refined Oil,10,1.37297931452271,0.16183682737147279,-8.410994813817528,26.4072045615866
Olive Oil,15,1.65830127715303,0.248310681247812,-8.512539878357561,61.6742653586524
Olive Oil,50,1.702122338702,0.2863510132991366,-8.03916905293291,72.3129961223041
Soy Refined Oil,35,1.58846526985676,0.3459249880207687,-7.583598857736131,65.139606484434
Olive Oil,15,1.24434830405904,0.20558138439469426,-9.820610489012363,32.5887426848447
Soy Refined Oil,15,1.28744715111885,0.1403514314812918,-9.165094778624622,36.8078115996699
Palm Oil,30,1.30252773499146,0.16163309848477048,-10.13846829709393,30.7322458152857
Soy Refined Oil,15,1.49975174558608,0.2411283891322206,-8.993638103663272,40.4726533228705
Soy Refined Oil,5,1.28010923232894,0.0971599577119798,-9.804908923165835,25.3243233077528
Palm Oil,5,1.41694962942411,0.22114878997752907,-9.343208722682908,26.5901268683022
Olive Oil,15,1.26662075895018,0.16461504670939098,-9.884700083352834,26.6280075407237
Olive Oil,15,1.54645652711529,0.15928064739725784,-9.770659531201211,40.6166696719906
Palm Oil,35,1.48730041824916,0.2493218625576552,-7.777053639885468,39.1111709849662
Olive Oil,20,1.44201204731892,0.20761991905755398,-9.043212939709619,41.8729476104786
Olive Oil,45,1.70326046937138,0.3194271143103535,-7.924013373312695,63.496105993226
Palm Oil,45,1.69359689279716,0.31383773394000497,-6.903058658639712,65.4032752932147
Olive Oil,25,1.52921300357848,0.1668147274269951,-8.817070343342099,52.936954008288
Soy Refined Oil,40,1.41221624792305,0.2593436922236033,-9.352458289909782,58.1385222158059
Palm Oil,50,1.51866572144078,0.22247045052232037,-8.197989217494452,37.3599993692076
Olive Oil,5,1.28267401847931,0.14698464704794698,-9.64252847520495,29.6511874849694
Olive Oil,40,1.72830933033607,0.3087024444535827,-8.578397641030548,59.8850381449499
Soy Refined Oil,30,1.66594900403752,0.3671985813994359,-7.277714761688667,58.8868573725069
Palm Oil,30,1.52342771681491,0.3072982986122165,-8.491484344871463,29.8321018938702
Palm Oil,20,1.27240108812296,0.10931284995460082,-9.22576318152676,36.1933441729944
Soy Refined Oil,20,1.36481561691473,0.22136318992314694,-8.468207538650276,63.8384776468612
Olive Oil,25,1.51107427422645,0.2659501396117896,-7.916839143252153,62.9376093113972
Olive Oil,5,1.28430125993732,0.10481207462250303,-9.475685776622775,22.5996130750166
Soy Refined Oil,45,1.67461233591762,0.3147429796278248,-7.167651492239001,64.6494959406608
Palm Oil,50,1.73353678309801,0.3662195682142423,-7.309353874467485,70.3874783068992
Soy Refined Oil,35,1.55763173094498,0.28682635356917546,-9.43403297213296,57.9067996899541
Soy Refined Oil,50,1.51053680047083,0.25340434092607605,-8.996913964359736,68.1748596484968
Palm Oil,50,1.76520982161383,0.376435715833986,-7.26709440373489,72.60635991863
Olive Oil,30,1.54647487562144,0.22516250115472689,-7.734598114049234,49.7252468505672
Palm Oil,45,1.68283186449085,0.30913313712548685,-6.219451770273805,59.5276554314117
Olive Oil,40,1.62744911716271,0.3096050983697244,-7.210159070978903,63.6094933467558
Soy Refined Oil,50,1.57258347387135,0.2807450769065364,-8.267834444446587,57.09776814839
Olive Oil,30,1.60571526686987,0.25902974583254446,-9.385791342926176,42.9839906506035
Olive Oil,20,1.61544304061592,0.21496150122971366,-8.563181280990248,49.7048002472688
Olive Oil,20,1.41290333089343,0.13535403455025743,-9.004746630568569,29.3215551887042
Palm Oil,35,1.48976123797117,0.2877808157634232,-7.639677901309154,48.6874139234187
Olive Oil,10,1.3023796668081,0.14226597682384484,-9.295340048639671,36.2969736982495
Olive Oil,35,1.60897513055773,0.284230227654141,-9.207287269316025,53.7736019219315
Palm Oil,10,1.45723444912763,0.30985539465216666,-9.402127938986196,48.0977751971042
Palm Oil,50,1.75242603514365,0.3437639120413698,-6.660727086592988,77.0112861584968
Olive Oil,40,1.68494128280193,0.3325383662274537,-7.364907116952318,61.9962565280317
Soy Refined Oil,25,1.24448627496974,0.16425707572458126,-9.536893037880617,31.0506965777324
Olive Oil,50,1.74299587550739,0.3660730093904335,-7.08331001022271,72.4255807732431
Olive Oil,25,1.51412639560239,0.18365059408691312,-8.758013394035565,38.7690814843699
Palm Oil,50,1.76520982161383,0.376435715833986,-7.26542611815017,76.1110313765022
Soy Refined Oil,50,1.72753292914326,0.32934968796520964,-7.686130857164506,60.5385411463264
Palm Oil,45,1.60737366846693,0.3309980252403936,-7.928413259846973,62.9905135697026
Palm Oil,5,1.29284046885392,0.15305917650208942,-8.944727829083893,29.6633962956076
Palm Oil,40,1.69170009637278,0.34129272849969094,-7.751066072446553,60.9354359091824
Soy Refined Oil,25,1.54481077799113,0.2598374282038044,-8.49932099266766,55.5715919611913
Palm Oil,45,1.69584493466554,0.32834326991599605,-7.448953237685894,70.2671501506956
Palm Oil,50,1.65357214640924,0.31993491048706,-7.636240371615387,64.5930552093515
Palm Oil,10,1.59213607905494,0.21612865380903482,-9.100808882149703,64.1318046511208
Palm Oil,5,1.37770191369237,0.24138680839096205,-9.026958214222207,37.0500165302719
Palm Oil,5,1.2947583210405,0.14079601481748508,-9.290197681572174,34.6372580154653
Palm Oil,45,1.5854312583395,0.3237638295666373,-8.7368560515229,65.0653683967837
Olive Oil,5,1.22482654156124,0.0971599577119798,-9.766061084092653,23.5036936806578
Olive Oil,40,1.51295832465854,0.3367953977472622,-7.302618539344598,59.0035755337818
Soy Refined Oil,30,1.59180445868461,0.23118337519970777,-8.39965104037731,46.4745460075291
Soy Refined Oil,15,1.48323623195587,0.1388015921358584,-8.648272603192,39.4599147989897
Olive Oil,45,1.68437866299218,0.3138183232727591,-7.037059665190332,58.2288594996072
Soy Refined Oil,30,1.64957426200651,0.2818148345131795,-7.869943096177799,66.1454600578752
Soy Refined Oil,40,1.54923753912789,0.2643992509537617,-8.194666737709664,48.1248490542067
Palm Oil,5,1.2632748203652,0.10707625188302905,-9.41503961895576,20.8428405829005
Palm Oil,50,1.71440115932259,0.32569938480066757,-8.76524716384639,68.6032869911519
Soy Refined Oil,30,1.71759425935631,0.20067465870106693,-7.977795246477202,61.6653834908724
Soy Refined Oil,5,1.2116683104669,0.0971599577119798,-9.550404644312994,20.8428405829005
Palm Oil,45,1.48975672391793,0.32677602652809684,-9.047864932855301,38.9111165538526
Olive Oil,15,1.3994891025505,0.20100665255591488,-8.410163585863296,30.7521171357567
Olive Oil,45,1.65005009823708,0.3110654410132799,-7.555156936426443,66.1160645196642
Soy Refined Oil,25,1.54065027574372,0.25088798305082716,-8.128874283225446,63.8019176258676
Palm Oil,45,1.53389089524443,0.3327987526364819,-8.156469759569209,32.4798213082986
Soy Refined Oil,30,1.65582006572614,0.3362868876036714,-8.065712396085498,66.8741648644877
Palm Oil,30,1.43608017445479,0.22240052780277203,-8.87319385605304,60.8512691218262
Soy Refined Oil,40,1.58040942690748,0.21932547848813744,-8.686066480730341,52.01213395312
Soy Refined Oil,35,1.65051877003342,0.30111749201406013,-7.947142444786331,67.8029222307476
Olive Oil,35,1.5356641092237,0.24083083340886613,-8.17724928324783,44.2806124473782
Palm Oil,10,1.343714784207,0.16798865882043545,-9.841592378939449,54.0733213262467
Olive Oil,35,1.53635870108436,0.24272966573848492,-8.731444589840518,63.4670873338408
Olive Oil,20,1.41807560688775,0.20518893914939018,-9.143143873440401,49.830089296548
Palm Oil,40,1.73310917783725,0.3247557278298602,-8.156534814565415,63.4365142676673
Olive Oil,50,1.71931342333501,0.376435715833986,-6.481264620443677,76.7244567568963
Soy Refined Oil,35,1.58424082049217,0.2224021067233954,-9.15674263675454,46.856288884109
Palm Oil,50,1.75503211552635,0.37420427721220273,-6.237190331214402,65.5703726371204
Soy Refined Oil,15,1.26381021441301,0.13686992033104559,-9.833972161559137,37.7098476742346
Palm Oil,40,1.67681475676419,0.3570919159049016,-7.066526705319345,60.9809454520427
Soy Refined Oil,30,1.52662921314438,0.25969640281658835,-9.19576785156271,51.8533602848414
Olive Oil,10,1.50345187559748,0.2580462127649589,-9.501304079014282,27.1959846700432
Olive Oil,45,1.63876016809,0.3002804169288819,-7.133046848593842,64.252746592839
Soy Refined Oil,50,1.76520982161383,0.2932720514021061,-7.267702670140335,53.5040664252008
Soy Refined Oil,50,1.69448763490094,0.3209737209527406,-7.594449830203751,65.7148724847215
Olive Oil,15,1.53983335948412,0.21478677758121337,-9.749749608264523,56.7148643886827
Palm Oil,50,1.58392746327435,0.3081920084533727,-8.272324122740443,60.0329877321906
Olive Oil,25,1.55170649137647,0.2521161764634858,-8.984282955058953,46.9247595089619
Soy Refined Oil,5,1.24066119140316,0.11734949821717484,-10.311822162491826,21.8127294373275
Olive Oil,15,1.2980004093772,0.12876756633395942,-10.134595620823514,33.0488327667134
Soy Refined Oil,35,1.62304487866777,0.23133126437941418,-8.134649148378434,62.5494507950246
Soy Refined Oil,45,1.67163417558035,0.2797423123084656,-7.162186540746921,56.8623665784079
Olive Oil,35,1.6971627539615,0.32123559103318144,-8.064953389214903,71.6400303283778
Palm Oil,40,1.51646327758639,0.19218933381052544,-7.093171038995573,56.1772282785273
Palm Oil,15,1.42915679642733,0.21945908332319525,-9.115057833351612,50.9436374456523
Soy Refined Oil,5,1.2850251430465,0.11044642629114165,-9.901995379506905,25.0914688053565
Soy Refined Oil,15,1.65885621074638,0.3103205030250705,-9.20152030474485,42.1076457327417
Olive Oil,35,1.59378960191729,0.3197381060479397,-8.73039367805493,49.2865499837814
Palm Oil,10,1.21660918383313,0.11855087921064064,-8.956328415639835,20.8428405829005
Olive Oil,15,1.37986130305812,0.2072417510717354,-9.3212412337973,37.9551141257762
Palm Oil,40,1.4905309796138,0.2513324698220117,-9.299353496891447,43.3287858568043
Soy Refined Oil,5,1.32843943250433,0.0971599577119798,-9.650001594125577,20.9033094302948
Soy Refined Oil,30,1.59858686838396,0.24055324239016454,-8.08943921227242,62.7764405178069
Olive Oil,35,1.61102481876941,0.28386452585713806,-8.556256255509297,62.5175694254059
Olive Oil,45,1.69843456962601,0.3046343209284438,-7.543690928228785,69.1115350180621
Palm Oil,45,1.68003402101466,0.26251459113076203,-7.4354431822074005,56.9504276293055
Soy Refined Oil,30,1.56590246524541,0.2144249852032113,-8.519566009163759,47.2090105400974
Soy Refined Oil,30,1.52152333033973,0.20085289449329613,-8.486982474310157,34.0868141620556
Palm Oil,40,1.5411086572423,0.27243861132066616,-9.53162189927074,39.9298417232873
Soy Refined Oil,25,1.2679838988023,0.2158970695922869,-9.201528058920607,52.9260380730718
Olive Oil,35,1.48637573689527,0.1956742579782481,-8.840579571223445,54.4509384462896
Palm Oil,45,1.71683454759517,0.341704285194311,-6.663904192692657,74.2275308742514
Olive Oil,15,1.27450792341535,0.15271809036300898,-9.151183925402146,36.8014625894972
Palm Oil,45,1.63464099958975,0.33310203154252127,-7.904641059082644,70.4374726144222
Palm Oil,45,1.69870083491381,0.23776789470165205,-8.082690423086765,62.9701155124083
Palm Oil,50,1.74086251147169,0.34483667395931306,-6.586482126054242,62.9952380629091
Soy Refined Oil,20,1.54040165413511,0.21875482148575742,-9.148800764472416,39.263009755456
Palm Oil,10,1.50489299316385,0.264302732400579,-9.087419064790929,62.1450295150118
Soy Refined Oil,15,1.31614283176943,0.15143127407461252,-9.250736909633451,43.417420755095
Palm Oil,50,1.66508437640555,0.3609387921786005,-9.640628233219422,69.7210946274353
Palm Oil,10,1.23661951262515,0.1077527502449114,-9.11631013419031,27.6755555483708
Soy Refined Oil,20,1.50154471688606,0.2148944709799202,-8.341039653816281,59.0107377807926
Soy Refined Oil,30,1.4048328478917,0.22315882711004034,-8.457858821028482,33.5058207931239
Olive Oil,20,1.51255694662,0.1340833231251215,-9.508272262297215,29.4706858758786
Palm Oil,10,1.28615332761697,0.14560404086044404,-8.890920918783182,30.7255469800607
Olive Oil,35,1.43669928773196,0.25574533565383845,-9.453808119829269,51.6731986636067
Palm Oil,45,1.70412099172179,0.3161322010296442,-6.834197218568658,71.7466670618733
Olive Oil,35,1.61169837762548,0.2390131872998135,-8.113716032775434,50.4452569788693
Palm Oil,10,1.32150905212425,0.23611126550457645,-8.950981699098584,39.8061441169676
Soy Refined Oil,15,1.3262147312292,0.1473538083770511,-9.962831099619764,26.4457065717381
Soy Refined Oil,30,1.66339364327687,0.22437672868378408,-9.23513454572715,46.8552851057821
Soy Refined Oil,50,1.69377682417122,0.24987369238125068,-8.293490443198326,50.5159842969478
Olive Oil,15,1.37385950103823,0.1501411137436247,-9.388892229468937,29.9822697056241
Soy Refined Oil,10,1.22145448985511,0.12051156749311094,-10.382944562339553,22.9664927929683
Palm Oil,50,1.74097802402034,0.32047221388973257,-7.690192721753414,64.4693061902527
Olive Oil,35,1.58619638134332,0.25825394238210225,-7.589902643488923,63.2504982117994
Soy Refined Oil,5,1.27707630038797,0.09882146771790062,-10.021675655179976,27.8138080753108
Palm Oil,10,1.66802182992156,0.3138140886583617,-8.181108837732756,68.897064962497
Palm Oil,40,1.62860273257213,0.34332473349279435,-7.027274067140799,59.04779035654
Soy Refined Oil,35,1.54427159803664,0.29748596788754694,-8.969900471160305,58.5089170314767
Palm Oil,5,1.50126009212581,0.23153360469598255,-9.349353528437732,31.119097087112
Soy Refined Oil,35,1.75163117306895,0.26693664065996686,-7.373857718555728,59.8912227335277
